customer_id,age,gender,province,region,jewelry_category,material,karat_purity,weight_grams,has_gemstone,occasion,purchase_amount_vnd,estimated_monthly_income_vnd,review_rating,membership_status,discount_applied,promo_code_used,payment_method,shipping_type,purchase_channel,previous_purchases,frequency_of_purchases,recency_proxy_days,monetary_est_vnd,clv_est_vnd,next_period_spend_est_vnd,churn,cluster,cluster_name,churn_proba
2183,47,Nữ,Quảng Ninh,Miền Bắc,Vòng tay,Bạc,5,6.92,0,Cưới hỏi,550000.0,7946000.0,3.9,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,25,Hàng quý,89.0,2750000.0,3238400.0,131744.0,0,3,Khách hàng trung thành,0.3059620385379368
2184,48,Nam,Đồng Nai,Miền Nam,Lắc chân,Bạch kim,20,6.16,0,Tự mua sắm,11937000.0,13165000.0,3.9,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,4,Hai tuần một lần,13.0,9550000.0,9290240.0,28462949.0,0,0,Khách hàng phổ thông / mới,0.569445369226268
2185,48,Nữ,Bình Định,Miền Trung,Nhẫn,Vàng 24K,24,2.68,0,Tự mua sắm,6294000.0,19434000.0,4.1,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,21,Hàng quý,93.0,26435000.0,26017327.0,2769866.0,0,3,Khách hàng trung thành,0.5466950640964635
2186,31,Nam,Nghệ An,Miền Trung,Dây chuyền,Vàng 18K,18,10.0,0,Cưới hỏi,16065000.0,19213000.0,4.8,Có,Không,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,11,Hàng năm,385.0,35343000.0,43814717.0,1253350.0,1,2,Khách hàng có nguy cơ rời bỏ,0.4047583497833673
2187,32,Nam,Bắc Ninh,Miền Bắc,Trang sức bộ,Vàng đính đá quý,18,33.55,1,Quà tặng gia đình,58124000.0,17931000.0,3.1,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,23,Hàng tuần,7.0,267370000.0,247905464.0,168407252.0,0,1,Khách hàng VIP (giá trị cao nhất),0.49575177690556926
2188,30,Nữ,Tây Ninh,Miền Nam,Vòng tay,Vàng đính đá quý,18,5.44,1,Cưới hỏi,15684000.0,9441000.0,3.0,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,16,Hàng năm,354.0,50189000.0,55985829.0,1243635.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6089315979650113
2189,40,Nữ,Quảng Ngãi,Miền Trung,Nhẫn,Vàng 18K,18,4.71,1,Lễ/Tết,12693000.0,18917000.0,3.0,Có,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,16,Hàng quý,102.0,40618000.0,45309379.0,3612015.0,0,3,Khách hàng trung thành,0.4436597526266163
2190,46,Nữ,Đà Nẵng,Miền Trung,Dây chuyền,Bạc,5,11.68,0,Lễ/Tết,627000.0,9889000.0,4.2,Không,Không,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,18,Hàng tháng,30.0,2257000.0,2234204.0,781940.0,0,3,Khách hàng trung thành,0.35243467599076117
2191,35,Nữ,Thanh Hóa,Miền Trung,Dây chuyền,Bạch kim,20,8.17,1,Quà tặng người yêu,14804000.0,11211000.0,4.8,Có,Có,Có,Tiền mặt,Giao hàng nhanh,Online,7,Hàng năm,418.0,20726000.0,25694022.0,639474.0,0,2,Khách hàng có nguy cơ rời bỏ,0.09134696537917507
2192,37,Nữ,An Giang,Miền Nam,Nhẫn,Bạch kim,20,5.0,0,Cưới hỏi,8684000.0,27816000.0,3.3,Có,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,18,Hàng quý,90.0,31262000.0,35519884.0,3693647.0,0,3,Khách hàng trung thành,0.3561006160381599
2193,31,Nam,Cần Thơ,Miền Nam,Bông tai,Vàng đính đá quý,18,3.26,1,Quà tặng người yêu,7105000.0,18914000.0,3.6,Không,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,27,Hàng quý,81.0,38367000.0,36667342.0,1957000.0,0,3,Khách hàng trung thành,0.4773244373714258
2194,28,Nữ,Cần Thơ,Miền Nam,Vòng tay,Vàng đính đá quý,18,13.96,1,Quà tặng gia đình,22100000.0,22634000.0,4.9,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,3,Hàng quý,98.0,13260000.0,13655148.0,6440589.0,0,0,Khách hàng phổ thông / mới,0.261745998188873
2195,49,Nam,Quảng Ngãi,Miền Trung,Bông tai,Vàng 18K,18,1.34,0,Cưới hỏi,2405000.0,30742000.0,2.9,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,6,Hàng tháng,33.0,2886000.0,2642999.0,2017436.0,0,0,Khách hàng phổ thông / mới,0.5386339891218882
2196,57,Nam,Bà Rịa - Vũng Tàu,Miền Nam,Vòng tay,Bạc,5,13.2,0,Lễ/Tết,714000.0,20794000.0,4.7,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,2,Hai tuần một lần,12.0,286000.0,291262.0,1974102.0,0,0,Khách hàng phổ thông / mới,0.22234793597418834
2197,31,Nam,Vĩnh Phúc,Miền Bắc,Nhẫn,Vàng 18K,18,4.83,0,Sinh nhật,7741000.0,26361000.0,4.9,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,15,Nửa năm một lần,167.0,23223000.0,23915045.0,990576.0,1,0,Khách hàng phổ thông / mới,0.37959633755741434
2198,59,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 24K,24,2.68,1,Sinh nhật,11784000.0,24026000.0,4.5,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,8,Hàng năm,360.0,18854000.0,18985978.0,1063694.0,0,2,Khách hàng có nguy cơ rời bỏ,0.32770153945451475
2199,45,Nữ,Huế,Miền Trung,Nhẫn,Bạch kim,20,4.98,0,Quà tặng gia đình,9532000.0,15439000.0,3.8,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Online,18,Nửa năm một lần,205.0,34315000.0,33186036.0,1903204.0,1,3,Khách hàng trung thành,0.709027087098222
2200,26,Nam,Gia Lai,Miền Trung,Nhẫn,Bạc,5,4.51,1,Sinh nhật,1193000.0,18322000.0,4.1,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,2,Hàng năm,407.0,477000.0,469463.0,66359.0,0,2,Khách hàng có nguy cơ rời bỏ,0.4174929535642156
2201,35,Nữ,Tây Ninh,Miền Nam,Bông tai,Vàng 24K,24,3.97,1,Tự mua sắm,12059000.0,14613000.0,3.2,Không,Không,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,4,Hàng năm,382.0,9647000.0,8999686.0,979381.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6726894008372133
2202,18,Nữ,Tây Ninh,Miền Nam,Nhẫn,Bạc,5,5.16,0,Sinh nhật,583000.0,23131000.0,2.8,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,7,Hàng tuần,8.0,816000.0,742642.0,1540595.0,0,0,Khách hàng phổ thông / mới,0.6113810530629793
2203,19,Nữ,Khánh Hòa,Miền Trung,Bông tai,Vàng 18K,18,3.02,0,Quà tặng người yêu,4036000.0,25890000.0,2.8,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,20,Nửa năm một lần,163.0,16144000.0,14692654.0,799767.0,0,3,Khách hàng trung thành,0.36415505483768945
2204,34,Nam,Đắk Lắk,Miền Trung,Nhẫn,Vàng 24K,24,6.58,0,Quà tặng người yêu,14946000.0,10239000.0,2.5,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,2,Nửa năm một lần,186.0,5978000.0,6462218.0,2418954.0,0,0,Khách hàng phổ thông / mới,0.5617804935908244
2205,39,Nữ,An Giang,Miền Nam,Nhẫn,Bạc,5,3.82,0,Quà tặng người yêu,779000.0,13954000.0,4.9,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,16,Hàng quý,98.0,2493000.0,2567291.0,210934.0,0,0,Khách hàng phổ thông / mới,0.5114701306033047
2206,56,Nam,Tây Ninh,Miền Nam,Nhẫn,Bạc,5,4.58,0,Tự mua sắm,300000.0,18624000.0,4.1,Có,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,16,Hàng quý,83.0,960000.0,1143744.0,117956.0,0,0,Khách hàng phổ thông / mới,0.11543188270673609
2207,24,Nữ,Bình Dương,Miền Nam,Vòng tay,Bạc,5,11.4,0,Cưới hỏi,926000.0,13501000.0,3.3,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,10,Nửa năm một lần,162.0,1852000.0,1738287.0,227176.0,1,0,Khách hàng phổ thông / mới,0.7090160279743342
2208,58,Nam,Hà Nội,Miền Bắc,Bông tai,Vàng 24K,24,3.43,0,Sinh nhật,7959000.0,19606000.0,3.9,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,4,Hàng năm,376.0,6367000.0,6193818.0,613205.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3502295571298119
2209,29,Nam,Lào Cai,Miền Bắc,Lắc chân,Bạc,5,10.2,0,Quà tặng người yêu,498000.0,22048000.0,4.0,Không,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,22,Hàng năm,411.0,2191000.0,2143894.0,41060.0,0,2,Khách hàng có nguy cơ rời bỏ,0.37876958799011506
2210,24,Nữ,An Giang,Miền Nam,Nhẫn,Vàng 24K,24,6.11,0,Tự mua sắm,13574000.0,28209000.0,3.0,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,13,Hàng quý,103.0,35292000.0,32521578.0,3033239.0,1,0,Khách hàng phổ thông / mới,0.7300912047008075
2211,51,Nam,Bình Dương,Miền Nam,Vòng tay,Vàng đính đá quý,18,5.63,1,Lễ/Tết,13568000.0,20389500.0,3.2,Có,Có,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,18,Nửa năm một lần,178.0,48845000.0,55160658.0,1893059.0,0,3,Khách hàng trung thành,0.14632157188576878
2212,55,Nam,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng 18K,18,3.47,1,Tự mua sắm,6797000.0,17201000.0,3.9,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,24,Hàng quý,89.0,32626000.0,31738573.0,2485945.0,0,3,Khách hàng trung thành,0.5640342907967473
2213,47,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng đính đá quý,18,4.5,1,Quà tặng gia đình,9383000.0,23190000.0,4.6,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Online,1,Hàng năm,379.0,1877000.0,1900838.0,941128.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3163536548575985
2214,23,Nam,Huế,Miền Trung,Nhẫn,Vàng 24K,24,6.24,0,Quà tặng người yêu,12062000.0,18783000.0,2.8,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,24,Nửa năm một lần,157.0,57898000.0,52692970.0,2452375.0,1,3,Khách hàng trung thành,0.4803236514892332
2215,23,Nữ,Huế,Miền Trung,Nhẫn,Vàng 24K,24,7.91,0,Quà tặng người yêu,15018000.0,8230000.0,4.6,Có,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,3,Hàng năm,370.0,9011000.0,11046585.0,1149059.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1574723036204285
2216,36,Nữ,Cần Thơ,Miền Nam,Nhẫn,Vàng 18K,18,5.52,0,Sinh nhật,8827000.0,13883000.0,4.0,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,17,Hàng năm,379.0,30012000.0,29366742.0,698618.0,1,2,Khách hàng có nguy cơ rời bỏ,0.555526363696408
2217,39,Nam,Vĩnh Phúc,Miền Bắc,Lắc chân,Bạch kim,20,6.42,0,Cưới hỏi,10935000.0,17645000.0,3.7,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,3,Hàng quý,80.0,6561000.0,6307745.0,3177683.0,0,0,Khách hàng phổ thông / mới,0.42221474506398077
2218,65,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng đính đá quý,18,3.87,1,Tự mua sắm,8543000.0,27091000.0,2.9,Có,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,1,Hàng năm,401.0,1709000.0,1894597.0,708672.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5713914449956423
2219,31,Nam,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Bạc,5,9.99,0,Tự mua sắm,300000.0,27374000.0,3.9,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,13,Nửa năm một lần,184.0,780000.0,758784.0,56681.0,0,0,Khách hàng phổ thông / mới,0.2652471490494039
2220,27,Nữ,Long An,Miền Nam,Bông tai,Vàng 18K,18,3.63,0,Quà tặng người yêu,4472000.0,11933000.0,3.4,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,17,Hàng tháng,33.0,15205000.0,14358082.0,3734623.0,0,3,Khách hàng trung thành,0.5496511576226873
2221,63,Nam,Lào Cai,Miền Bắc,Dây chuyền,Vàng 24K,24,13.57,0,Quà tặng gia đình,29761000.0,16126000.0,3.8,Có,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,10,Hàng tuần,7.0,59522000.0,69682405.0,81728981.0,0,0,Khách hàng phổ thông / mới,0.10095760892076665
2222,25,Nam,TP. Hồ Chí Minh,Miền Nam,Bông tai,Bạc,5,3.56,0,Quà tặng người yêu,300000.0,25274000.0,4.7,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,8,Nửa năm một lần,172.0,480000.0,488832.0,54830.0,1,0,Khách hàng phổ thông / mới,0.3631470732674327
2223,19,Nữ,Hải Phòng,Miền Bắc,Nhẫn,Vàng 18K,18,7.9,0,Tự mua sắm,12265000.0,15638000.0,3.7,Có,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,6,Hàng tháng,29.0,14718000.0,17128808.0,11690538.0,0,0,Khách hàng phổ thông / mới,0.18255707650987366
2224,38,Nữ,Bắc Ninh,Miền Bắc,Vòng tay,Vàng đính đá quý,18,10.54,1,Sinh nhật,23492000.0,22510000.0,2.7,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,18,Hàng tháng,34.0,84571000.0,76486012.0,20481489.0,1,3,Khách hàng trung thành,0.787074341120606
2225,37,Nữ,Huế,Miền Trung,Nhẫn,Vàng 18K,18,1.5,1,Tự mua sắm,7401000.0,18610000.0,3.3,Không,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,13,Hàng quý,89.0,19243000.0,18061480.0,3437598.0,0,0,Khách hàng phổ thông / mới,0.5082856438791507
2226,47,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Bạch kim,20,10.54,0,Quà tặng người yêu,19666000.0,20766000.0,3.0,Không,Không,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,28,Hàng tuần,7.0,110130000.0,101484795.0,56374676.0,0,1,Khách hàng VIP (giá trị cao nhất),0.5528078276313586
2227,60,Nữ,Kiên Giang,Miền Nam,Dây chuyền,Vàng đính đá quý,18,5.63,1,Quà tặng gia đình,12851000.0,18421000.0,4.8,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,14,Hàng quý,97.0,35983000.0,36850190.0,3718174.0,0,3,Khách hàng trung thành,0.4897848851027299
2228,62,Nữ,An Giang,Miền Nam,Bông tai,Vàng 24K,24,2.22,0,Quà tặng gia đình,4883000.0,29256000.0,3.1,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,18,Nửa năm một lần,199.0,17579000.0,16299249.0,650329.0,0,3,Khách hàng trung thành,0.5100618462676664
2229,31,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 18K,18,1.09,1,Sinh nhật,3726000.0,8718000.0,3.8,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,29,Hàng tuần,8.0,21611000.0,20899998.0,12675344.0,0,3,Khách hàng trung thành,0.5264244229787921
2230,65,Nữ,Long An,Miền Nam,Bông tai,Vàng đính đá quý,18,3.66,1,Sinh nhật,7514000.0,18841000.0,4.4,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,29,Nửa năm một lần,193.0,43581000.0,43637655.0,1129879.0,0,3,Khách hàng trung thành,0.14832608266911126
2231,48,Nữ,Khánh Hòa,Miền Trung,Nhẫn,Vàng 18K,18,3.11,0,Tự mua sắm,4815000.0,20389500.0,2.9,Không,Không,Không,Tiền mặt,Giao hàng nhanh,Online,15,Hàng tháng,28.0,14445000.0,13228731.0,4555916.0,0,0,Khách hàng phổ thông / mới,0.6705707236962443
2232,21,Nữ,TP. Hồ Chí Minh,Miền Nam,Trang sức bộ,Bạc,5,34.86,0,Tự mua sắm,1784000.0,17483000.0,3.6,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Online,7,Hàng năm,327.0,2498000.0,2387339.0,202596.0,0,2,Khách hàng có nguy cơ rời bỏ,0.5124379711020374
2233,63,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Nhẫn,Vàng đính đá quý,18,6.93,1,Sinh nhật,15380000.0,20681000.0,4.1,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,12,Hàng quý,89.0,36912000.0,36328790.0,6508999.0,0,0,Khách hàng phổ thông / mới,0.5236427439810736
2234,24,Nữ,Đắk Lắk,Miền Trung,Lắc chân,Vàng 18K,18,9.49,0,Tự mua sắm,14837000.0,25821000.0,4.7,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,9,Hàng năm,321.0,26707000.0,32924390.0,1236773.0,0,2,Khách hàng có nguy cơ rời bỏ,0.26375345396880945
2235,46,Nam,Hải Phòng,Miền Bắc,Bông tai,Vàng đính đá quý,18,2.77,1,Lễ/Tết,6471000.0,23663000.0,4.1,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,15,Nửa năm một lần,205.0,19413000.0,23128648.0,628813.0,1,0,Khách hàng phổ thông / mới,0.3253228244139866
2236,55,Nữ,Hà Nội,Miền Bắc,Vòng tay,Vàng 18K,18,6.07,0,Tự mua sắm,9901000.0,26871000.0,2.7,Có,Không,Có,Tiền mặt,Giao hàng nhanh,Online,5,Hàng năm,418.0,9901000.0,10839615.0,839467.0,0,2,Khách hàng có nguy cơ rời bỏ,0.22236184671084522
2237,29,Nữ,Quảng Nam,Miền Trung,Dây chuyền,Bạc,5,11.03,0,Quà tặng người yêu,572000.0,27767000.0,3.3,Có,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,13,Hàng quý,91.0,1487000.0,1689529.0,165333.0,0,0,Khách hàng phổ thông / mới,0.17586942768531214
2238,30,Nữ,Kiên Giang,Miền Nam,Bông tai,Vàng 18K,18,1.11,0,Quà tặng gia đình,2178000.0,9341000.0,3.4,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,3,Hàng quý,78.0,1307000.0,1234200.0,956906.0,0,0,Khách hàng phổ thông / mới,0.5232676908187532
2239,40,Nữ,Đắk Lắk,Miền Trung,Bông tai,Bạc,5,3.21,0,Quà tặng người yêu,300000.0,16837000.0,3.5,Không,Không,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,30,Hàng tuần,7.0,1800000.0,1710000.0,580843.0,0,3,Khách hàng trung thành,0.29097198210259373
2240,60,Nữ,Nghệ An,Miền Trung,Nhẫn,Vàng 24K,24,1.84,1,Quà tặng người yêu,9708000.0,15466000.0,4.9,Không,Không,Có,Thẻ tín dụng,Giao hàng nhanh,Online,1,Hàng quý,87.0,1942000.0,1999872.0,3885435.0,0,0,Khách hàng phổ thông / mới,0.2873499642217923
2241,28,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 24K,24,3.8,1,Quà tặng gia đình,9834000.0,20389500.0,2.6,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,27,Hàng quý,87.0,53104000.0,57771842.0,2651752.0,0,3,Khách hàng trung thành,0.47112291189547
2242,49,Nữ,An Giang,Miền Nam,Nhẫn,Vàng 18K,18,5.14,0,Quà tặng người yêu,8338000.0,27830000.0,3.3,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,28,Nửa năm một lần,193.0,46693000.0,43826050.0,1466543.0,1,3,Khách hàng trung thành,0.5677287518646956
2243,39,Nam,Lào Cai,Miền Bắc,Vòng tay,Vàng 18K,18,12.96,1,Quà tặng người yêu,26505000.0,6000000.0,3.7,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,29,Hàng tháng,34.0,153729000.0,178909810.0,23446849.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2844680009494371
2244,23,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Bạc,5,4.57,0,Tự mua sắm,627000.0,7899000.0,2.7,Có,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,14,Hàng quý,77.0,1756000.0,1922469.0,202340.0,0,0,Khách hàng phổ thông / mới,0.5011656605052285
2245,52,Nữ,TP. Hồ Chí Minh,Miền Nam,Lắc chân,Vàng 24K,24,5.05,0,Lễ/Tết,9539000.0,6203000.0,3.7,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,24,Hàng quý,103.0,45787000.0,44019622.0,2574789.0,0,3,Khách hàng trung thành,0.35385938173203035
2246,57,Nam,Hải Dương,Miền Bắc,Vòng tay,Vàng 24K,24,8.63,0,Quà tặng người yêu,18715000.0,14953000.0,2.8,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,29,Nửa năm một lần,205.0,108547000.0,119586230.0,3077122.0,0,1,Khách hàng VIP (giá trị cao nhất),0.3481539115089481
2247,45,Nam,Hà Nội,Miền Bắc,Nhẫn,Vàng 24K,24,4.21,0,Sinh nhật,8951000.0,20468000.0,4.6,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,26,Nửa năm một lần,201.0,46545000.0,47136122.0,1361435.0,0,3,Khách hàng trung thành,0.24004517015516616
2248,26,Nam,Nghệ An,Miền Trung,Vòng tay,Vàng 18K,18,15.54,0,Quà tặng người yêu,23198000.0,30336000.0,3.2,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,26,Hàng quý,88.0,120630000.0,112535727.0,8740329.0,0,1,Khách hàng VIP (giá trị cao nhất),0.4564980141616034
2249,25,Nữ,Lào Cai,Miền Bắc,Dây chuyền,Vàng 18K,18,4.4,0,Sinh nhật,6367000.0,9767000.0,3.8,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,15,Hàng quý,87.0,19101000.0,18472577.0,2976593.0,0,0,Khách hàng phổ thông / mới,0.4067143031163491
2250,38,Nữ,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Vàng 24K,24,18.29,0,Cưới hỏi,39611000.0,36441000.0,4.0,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,23,Hàng quý,89.0,182211000.0,215828929.0,9592580.0,0,1,Khách hàng VIP (giá trị cao nhất),0.22477237345740217
2251,42,Nữ,Cần Thơ,Miền Nam,Vòng tay,Bạc,5,8.78,0,Quà tặng người yêu,1214000.0,23581000.0,3.3,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Online,7,Nửa năm một lần,190.0,1700000.0,1595620.0,247483.0,1,0,Khách hàng phổ thông / mới,0.6831062333441893
2252,44,Nữ,Nam Định,Miền Bắc,Bông tai,Bạch kim,20,1.64,1,Quà tặng gia đình,4177000.0,23957000.0,3.4,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,28,Nửa năm một lần,169.0,23391000.0,22088121.0,755407.0,1,3,Khách hàng trung thành,0.7757050913554263
2253,29,Nữ,Khánh Hòa,Miền Trung,Dây chuyền,Bạc,5,10.19,0,Tự mua sắm,898000.0,24120000.0,3.8,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,15,Hàng tháng,29.0,2694000.0,2605367.0,778676.0,0,0,Khách hàng phổ thông / mới,0.5881115154385614
2254,42,Nữ,Hà Nội,Miền Bắc,Nhẫn,Vàng 18K,18,3.29,1,Lễ/Tết,6796000.0,9993000.0,4.5,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,8,Hàng tháng,34.0,10874000.0,10950118.0,4560577.0,0,0,Khách hàng phổ thông / mới,0.26846575880330703
2255,32,Nữ,Nam Định,Miền Bắc,Vòng tay,Vàng đính đá quý,18,11.13,1,Quà tặng gia đình,20540000.0,15144000.0,3.6,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Online,9,Nửa năm một lần,159.0,36972000.0,42772907.0,3743544.0,0,0,Khách hàng phổ thông / mới,0.16837743284048123
2256,50,Nữ,Bình Dương,Miền Nam,Nhẫn,Bạc,5,1.9,0,Quà tặng gia đình,300000.0,13198000.0,3.7,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,26,Nửa năm một lần,166.0,1560000.0,1499784.0,63211.0,0,3,Khách hàng trung thành,0.6150876645381979
